Ev(kJ/mol),Rv(A),x,y,z,Framework,Adsorbate,Accuracy
-3.959749618794931,5.493,6.297,10.268,12.106,AMIMEP_clean,Xe,S50
-18.127952700852696,2.475,4.169,6.106,9.568,AMIMEP_clean,Xe,S50
-17.332808075808604,2.591,4.168,6.144,9.709,AMIMEP_clean,Xe,S50
-13.607665162044324,2.913,3.885,6.578,10.035,AMIMEP_clean,Xe,S50
-13.544006636217947,2.938,4.035,6.496,10.096,AMIMEP_clean,Xe,S50
-14.229807105369884,2.852,3.906,6.521,9.971,AMIMEP_clean,Xe,S50
-17.242381449762853,2.599,4.13,6.173,9.707,AMIMEP_clean,Xe,S50
-11.29007009911731,2.616,3.337,9.348,8.681,AMIMEP_clean,Xe,S50
-5.213509640996072,4.663,2.435,10.197,10.342,AMIMEP_clean,Xe,S50
-5.171905986890757,4.676,2.49,10.224,10.381,AMIMEP_clean,Xe,S50
-4.756800442479861,4.954,2.358,10.201,10.684,AMIMEP_clean,Xe,S50
-4.417818044648607,5.223,2.581,10.335,11.094,AMIMEP_clean,Xe,S50
-4.035156921949965,5.215,4.914,10.279,11.815,AMIMEP_clean,Xe,S50
-4.32826090048089,5.134,3.279,10.406,11.276,AMIMEP_clean,Xe,S50
-4.475925830890134,5.165,2.811,10.429,11.087,AMIMEP_clean,Xe,S50
-13.223393786268968,2.092,7.586,8.551,8.463,AMIMEP_clean,Xe,S50
-5.913629404190979,4.417,2.191,10.077,9.92,AMIMEP_clean,Xe,S50
-5.4569751065470395,4.628,2.075,10.058,10.152,AMIMEP_clean,Xe,S50
-13.435916226314488,2.586,8.175,8.822,8.826,AMIMEP_clean,Xe,S50
-10.630547022029674,3.043,8.085,8.735,9.329,AMIMEP_clean,Xe,S50
-4.8132385611930575,4.714,8.618,9.308,10.877,AMIMEP_clean,Xe,S50
-9.035432168717492,3.484,9.813,8.562,9.47,AMIMEP_clean,Xe,S50
-6.890177059494378,3.927,9.533,8.797,10.001,AMIMEP_clean,Xe,S50
-13.704649932712359,2.919,10.168,8.238,8.705,AMIMEP_clean,Xe,S50
-10.989054013155819,3.205,9.985,8.408,9.109,AMIMEP_clean,Xe,S50
-9.473158412374987,3.411,9.815,8.5,9.402,AMIMEP_clean,Xe,S50
-10.60846908346833,3.248,9.899,8.402,9.201,AMIMEP_clean,Xe,S50
-11.93527311445739,3.210,9.333,10.206,8.702,AMIMEP_clean,Xe,S50
-4.984112102236147,4.823,9.797,9.632,10.674,AMIMEP_clean,Xe,S50
-19.530599405714064,2.527,10.169,10.025,7.391,AMIMEP_clean,Xe,S50
-4.1021817253830015,5.409,8.805,9.533,11.523,AMIMEP_clean,Xe,S50
-12.388263529111397,3.071,10.28,8.417,8.795,AMIMEP_clean,Xe,S50
-4.054113787920904,5.540,8.924,9.705,11.599,AMIMEP_clean,Xe,S50
-4.761094685247415,4.965,9.041,9.927,10.903,AMIMEP_clean,Xe,S50
-4.6741977001673085,5.013,9.023,9.909,10.963,AMIMEP_clean,Xe,S50
-4.19729682414792,5.390,9.167,9.734,11.397,AMIMEP_clean,Xe,S50
-18.700479718946838,2.576,9.545,10.281,7.689,AMIMEP_clean,Xe,S50
-20.11413918018995,2.477,10.077,10.077,7.339,AMIMEP_clean,Xe,S50
-4.723471199862604,4.968,9.64,9.667,10.865,AMIMEP_clean,Xe,S50
-14.791553871425263,2.906,9.469,10.231,8.238,AMIMEP_clean,Xe,S50
-14.324691828135684,2.947,9.372,10.243,8.326,AMIMEP_clean,Xe,S50
-4.5239289831768215,5.114,9.138,9.852,11.072,AMIMEP_clean,Xe,S50
-7.0118048065728455,4.158,10.581,9.474,9.64,AMIMEP_clean,Xe,S50
-8.14194528767496,3.954,-1.405,9.397,9.237,AMIMEP_clean,Xe,S50
-8.385184953710155,3.917,-1.338,9.383,9.156,AMIMEP_clean,Xe,S50
-20.354168406494725,2.756,-1.069,9.642,7.017,AMIMEP_clean,Xe,S50
-10.942131816739746,3.169,9.786,8.261,9.235,AMIMEP_clean,Xe,S50
-10.327667621295836,3.271,9.825,8.377,9.284,AMIMEP_clean,Xe,S50
-10.857130547817771,3.051,3.351,10.462,8.729,AMIMEP_clean,Xe,S50
-11.453493544228412,2.941,3.533,10.504,8.661,AMIMEP_clean,Xe,S50
-8.836200198347145,3.566,2.524,10.224,8.977,AMIMEP_clean,Xe,S50
-14.724171579002236,2.868,2.201,10.123,7.792,AMIMEP_clean,Xe,S50
-14.19075002638463,2.365,7.631,8.795,8.73,AMIMEP_clean,Xe,S50
-4.209466795790773,5.290,5.893,10.619,11.8,AMIMEP_clean,Xe,S50
-5.36503842003565,4.597,4.418,11.013,10.764,AMIMEP_clean,Xe,S50
-5.5768993908040345,4.510,4.655,11.08,10.676,AMIMEP_clean,Xe,S50
-5.20428911999727,4.663,5.645,11.029,10.952,AMIMEP_clean,Xe,S50
-9.538571043943461,3.248,3.453,10.508,9.015,AMIMEP_clean,Xe,S50
-6.490020455521323,4.063,2.917,10.423,9.791,AMIMEP_clean,Xe,S50
-4.267592384837648,5.155,5.197,10.63,11.654,AMIMEP_clean,Xe,S50
-4.7089818273572925,5.036,3.3,10.688,11.061,AMIMEP_clean,Xe,S50
-4.279548509461459,5.141,5.083,10.629,11.632,AMIMEP_clean,Xe,S50
-4.585482262249495,5.025,3.748,10.705,11.21,AMIMEP_clean,Xe,S50
-4.736656881611307,5.013,3.469,10.744,11.078,AMIMEP_clean,Xe,S50
-4.419895067007614,5.120,8.461,10.01,11.217,AMIMEP_clean,Xe,S50
-6.63306546439885,4.267,5.936,11.312,10.353,AMIMEP_clean,Xe,S50
-15.122971278116536,2.913,7.047,11.163,8.557,AMIMEP_clean,Xe,S50
-4.701563949589746,4.903,8.37,10.096,10.988,AMIMEP_clean,Xe,S50
-14.699795929507355,2.952,6.953,11.198,8.618,AMIMEP_clean,Xe,S50
-6.3066359329591455,4.371,5.896,11.302,10.494,AMIMEP_clean,Xe,S50
-12.886216757775927,3.069,6.297,11.294,8.858,AMIMEP_clean,Xe,S50
-4.1838465412361545,5.268,8.054,10.132,11.524,AMIMEP_clean,Xe,S50
-12.958256474155267,3.145,6.512,11.344,8.88,AMIMEP_clean,Xe,S50
-9.907694121747275,3.433,7.505,10.812,9.324,AMIMEP_clean,Xe,S50
-13.831394814546378,3.008,7.191,11.067,8.716,AMIMEP_clean,Xe,S50
-4.141089991812352,5.432,7.132,10.478,11.867,AMIMEP_clean,Xe,S50
-4.217631469732707,5.467,6.663,10.658,11.924,AMIMEP_clean,Xe,S50
-4.1823552910615645,5.451,6.848,10.598,11.9,AMIMEP_clean,Xe,S50
-4.290617979738518,5.372,6.63,10.714,11.807,AMIMEP_clean,Xe,S50
-4.1874981811963154,5.473,6.573,10.632,11.95,AMIMEP_clean,Xe,S50
-4.167960985063081,5.443,6.956,10.553,11.889,AMIMEP_clean,Xe,S50
-4.0071815228000585,5.574,8.656,9.761,11.698,AMIMEP_clean,Xe,S50
-4.026093143848658,5.486,8.197,9.989,11.745,AMIMEP_clean,Xe,S50
-13.720523773365452,1.990,5.239,11.019,7.686,AMIMEP_clean,Xe,S50
-16.252610514398903,2.391,5.347,11.103,8.197,AMIMEP_clean,Xe,S50
-5.79915740986341,4.432,4.871,11.148,10.59,AMIMEP_clean,Xe,S50
-8.487464305206741,3.626,2.558,10.245,9.077,AMIMEP_clean,Xe,S50
-6.839318195763982,3.961,2.88,10.404,9.651,AMIMEP_clean,Xe,S50
-15.243085581901767,2.941,6.63,11.363,8.569,AMIMEP_clean,Xe,S50
-16.001876903334146,2.864,6.84,11.288,8.464,AMIMEP_clean,Xe,S50
-4.665078368602926,4.971,8.681,10.014,11.001,AMIMEP_clean,Xe,S50
-4.007389863606349,5.603,8.849,9.697,11.688,AMIMEP_clean,Xe,S50
-4.906359350447786,4.840,8.766,10.044,10.833,AMIMEP_clean,Xe,S50
-4.898137590448619,4.883,9.012,9.968,10.817,AMIMEP_clean,Xe,S50
-5.143217187493071,4.737,8.929,10.037,10.674,AMIMEP_clean,Xe,S50
-5.301429143490589,4.649,8.853,10.085,10.593,AMIMEP_clean,Xe,S50
-5.453061254548015,4.593,9.04,10.022,10.483,AMIMEP_clean,Xe,S50
-10.49240247550876,3.395,9.251,10.205,8.978,AMIMEP_clean,Xe,S50
-4.8504987819858965,4.913,9.017,9.957,10.85,AMIMEP_clean,Xe,S50
-4.799946681140298,4.907,8.775,10.019,10.906,AMIMEP_clean,Xe,S50
-9.666506832262838,3.444,4.351,12.126,9.842,AMIMEP_clean,Xe,S50
-8.653381537032297,3.624,4.284,11.949,9.991,AMIMEP_clean,Xe,S50
-8.417204595379673,3.668,4.422,11.892,10.02,AMIMEP_clean,Xe,S50
-9.602275572848438,3.487,3.86,12.128,9.869,AMIMEP_clean,Xe,S50
-16.47088578423365,2.709,4.103,12.951,9.182,AMIMEP_clean,Xe,S50
-11.27979666300047,3.242,3.909,12.375,9.664,AMIMEP_clean,Xe,S50
-5.995695595251878,4.382,3.555,11.316,10.598,AMIMEP_clean,Xe,S50
-6.79253673669782,4.060,4.121,11.542,10.356,AMIMEP_clean,Xe,S50
-4.839376855742097,4.969,3.36,10.805,11.038,AMIMEP_clean,Xe,S50
-23.59640189674779,2.168,5.655,13.811,8.55,AMIMEP_clean,Xe,S50
-20.052263910940944,2.564,5.713,13.245,9.006,AMIMEP_clean,Xe,S50
-17.09146047734271,2.572,6.408,12.01,8.546,AMIMEP_clean,Xe,S50
-23.316827353081873,2.297,5.675,13.611,8.713,AMIMEP_clean,Xe,S50
-20.525328268509003,2.170,4.207,13.656,8.627,AMIMEP_clean,Xe,S50
-15.214551061775103,2.774,4.6,12.841,9.302,AMIMEP_clean,Xe,S50
-10.008868244948784,3.540,5.844,12.132,9.852,AMIMEP_clean,Xe,S50
-21.123854469737395,2.029,5.58,14.032,8.368,AMIMEP_clean,Xe,S50
-20.669994708608726,2.497,5.625,13.31,8.956,AMIMEP_clean,Xe,S50
-19.865424648581104,2.415,4.158,13.32,8.898,AMIMEP_clean,Xe,S50
-22.401704336834367,2.113,2.729,13.935,8.789,AMIMEP_clean,Xe,S50
-22.867466938563062,2.223,2.782,14.015,8.929,AMIMEP_clean,Xe,S50
-23.106241809927152,2.281,2.807,13.914,8.966,AMIMEP_clean,Xe,S50
-20.054886493285025,2.069,3.715,13.865,8.67,AMIMEP_clean,Xe,S50
-18.68593274123324,2.036,2.819,14.286,8.794,AMIMEP_clean,Xe,S50
-17.100665525942105,2.812,2.813,13.176,9.491,AMIMEP_clean,Xe,S50
-12.932566582227318,3.165,2.889,12.732,9.781,AMIMEP_clean,Xe,S50
-13.248172653472235,3.143,2.806,12.765,9.763,AMIMEP_clean,Xe,S50
-20.28020841734255,2.096,3.872,13.798,8.661,AMIMEP_clean,Xe,S50
-9.961498761618303,3.189,1.914,11.317,9.191,AMIMEP_clean,Xe,S50
-5.340309912655753,4.726,2.707,11.111,10.925,AMIMEP_clean,Xe,S50
-6.806381178855421,4.154,3.093,11.65,10.52,AMIMEP_clean,Xe,S50
-5.79672677206829,4.491,3.209,11.298,10.742,AMIMEP_clean,Xe,S50
-5.1203847867194865,4.813,2.662,10.967,10.955,AMIMEP_clean,Xe,S50
-5.2251187610799725,4.768,2.893,11.055,10.95,AMIMEP_clean,Xe,S50
-4.937156382057299,4.914,3.28,10.877,11.016,AMIMEP_clean,Xe,S50
-14.269264320378113,3.035,0.995,10.37,7.824,AMIMEP_clean,Xe,S50
-10.867076746601102,3.040,1.839,11.36,9.024,AMIMEP_clean,Xe,S50
-12.600900036543708,3.051,1.2,10.574,8.208,AMIMEP_clean,Xe,S50
-16.164814095290954,2.051,9.465,11.283,8.162,AMIMEP_clean,Xe,S50
-9.194154584906427,3.135,-1.372,10.467,9.206,AMIMEP_clean,Xe,S50
-6.5910220693717285,4.203,-1.416,9.532,9.771,AMIMEP_clean,Xe,S50
-13.44923263122692,2.011,10.475,11.674,8.787,AMIMEP_clean,Xe,S50
-5.271180535247625,4.619,10.266,9.63,10.46,AMIMEP_clean,Xe,S50
-4.866205228565859,4.865,9.82,9.652,10.751,AMIMEP_clean,Xe,S50
-6.345109796820111,4.254,-1.393,9.558,9.876,AMIMEP_clean,Xe,S50
-11.349060772724247,2.862,0.112,10.514,8.499,AMIMEP_clean,Xe,S50
-6.9717728347899754,4.089,-0.555,9.52,9.523,AMIMEP_clean,Xe,S50
-7.985253381469379,3.953,-1.148,9.423,9.248,AMIMEP_clean,Xe,S50
-23.2590443369738,2.122,5.697,13.875,8.556,AMIMEP_clean,Xe,S50
-25.81677191038803,2.132,5.725,3.639,10.183,AMIMEP_clean,Xe,S50
-26.32607226800165,2.213,5.664,3.684,10.252,AMIMEP_clean,Xe,S50
-22.692536057480403,2.010,5.526,3.41,10.155,AMIMEP_clean,Xe,S50
-26.824170529372633,2.304,5.328,3.766,10.296,AMIMEP_clean,Xe,S50
-26.82510464295848,2.265,5.315,3.715,10.277,AMIMEP_clean,Xe,S50
-24.241624596944487,2.423,5.934,4.097,10.268,AMIMEP_clean,Xe,S50
-23.69881826914344,2.575,5.918,4.128,10.426,AMIMEP_clean,Xe,S50
-24.109075252445912,2.422,6.119,4.064,10.277,AMIMEP_clean,Xe,S50
-24.25041243783338,2.327,6.115,4.047,10.176,AMIMEP_clean,Xe,S50
-24.088564471760264,2.539,5.894,4.086,10.41,AMIMEP_clean,Xe,S50
-20.727770541101677,1.989,5.037,4.07,9.705,AMIMEP_clean,Xe,S50
-23.309535664826736,2.663,5.585,4.23,10.477,AMIMEP_clean,Xe,S50
-24.37127476198825,2.150,5.413,4.162,9.905,AMIMEP_clean,Xe,S50
-23.84993653375461,2.548,5.585,4.21,10.356,AMIMEP_clean,Xe,S50
-23.967766278413947,2.569,5.37,4.242,10.348,AMIMEP_clean,Xe,S50
-23.284570411580386,2.693,5.446,4.254,10.491,AMIMEP_clean,Xe,S50
-24.681466567648304,2.382,5.264,4.222,10.127,AMIMEP_clean,Xe,S50
-24.383469914894256,2.602,5.405,4.143,10.447,AMIMEP_clean,Xe,S50
-24.8322252280976,2.461,5.313,4.165,10.262,AMIMEP_clean,Xe,S50
-23.22305800782287,2.360,6.916,4.113,10.251,AMIMEP_clean,Xe,S50
-22.685004579281184,2.464,6.702,4.19,10.33,AMIMEP_clean,Xe,S50
-21.428636592494527,2.007,6.31,4.034,9.852,AMIMEP_clean,Xe,S50
-22.328188124419363,2.516,7.073,4.24,10.369,AMIMEP_clean,Xe,S50
-22.386405800595533,2.499,6.951,4.23,10.351,AMIMEP_clean,Xe,S50
-22.31799776320618,2.120,8.072,3.928,9.922,AMIMEP_clean,Xe,S50
-23.95028004783692,2.447,7.798,4.087,10.296,AMIMEP_clean,Xe,S50
-22.24940062888877,2.517,6.9,4.244,10.366,AMIMEP_clean,Xe,S50
-10.486688056838313,3.069,1.884,6.994,10.728,AMIMEP_clean,Xe,S50
-9.622372457110147,3.215,1.895,7.101,10.834,AMIMEP_clean,Xe,S50
-7.731963865729975,3.573,1.997,7.427,11.033,AMIMEP_clean,Xe,S50
-8.91362864390308,3.344,1.928,7.212,10.903,AMIMEP_clean,Xe,S50
-9.556287501438822,3.226,1.919,7.12,10.821,AMIMEP_clean,Xe,S50
-5.5462233614499254,4.468,0.552,9.59,10.121,AMIMEP_clean,Xe,S50
-4.04428117538084,5.491,1.797,9.78,11.482,AMIMEP_clean,Xe,S50
-5.75452599618819,4.407,0.483,9.578,10.011,AMIMEP_clean,Xe,S50
-18.656377755116182,2.155,4.253,5.73,9.363,AMIMEP_clean,Xe,S50
-19.113610182802194,2.179,4.295,5.59,9.466,AMIMEP_clean,Xe,S50
-18.372764724548237,2.032,4.522,5.147,9.512,AMIMEP_clean,Xe,S50
-7.5981223819697306,3.956,5.734,6.712,11.499,AMIMEP_clean,Xe,S50
-18.308522962448997,3.032,5.424,4.729,10.881,AMIMEP_clean,Xe,S50
-9.23863359931232,3.733,6.47,6.129,11.451,AMIMEP_clean,Xe,S50
-11.11441483890295,3.508,5.017,5.936,11.161,AMIMEP_clean,Xe,S50
-18.797592764873176,3.016,5.449,4.664,10.866,AMIMEP_clean,Xe,S50
-17.736058027310058,3.048,5.795,4.722,10.939,AMIMEP_clean,Xe,S50
-8.955512564482937,3.770,6.506,6.203,11.466,AMIMEP_clean,Xe,S50
-10.071823326435505,3.797,7.518,5.914,11.43,AMIMEP_clean,Xe,S50
-19.90565911773705,2.819,7.164,4.466,10.648,AMIMEP_clean,Xe,S50
-16.821194753094176,2.928,7.655,4.999,10.624,AMIMEP_clean,Xe,S50
-17.34999254939458,2.550,7.863,5.417,10.071,AMIMEP_clean,Xe,S50
-17.790420377216236,3.081,6.842,4.625,10.975,AMIMEP_clean,Xe,S50
-17.243946798632706,3.127,7.446,4.762,10.906,AMIMEP_clean,Xe,S50
-16.633563711924765,3.039,7.609,4.943,10.76,AMIMEP_clean,Xe,S50
-10.714089542485862,3.719,7.518,5.776,11.381,AMIMEP_clean,Xe,S50
-11.188593926029604,3.685,7.188,5.636,11.448,AMIMEP_clean,Xe,S50
-18.266642803688118,3.046,7.315,4.621,10.854,AMIMEP_clean,Xe,S50
-9.717402625133015,3.697,6.639,5.987,11.447,AMIMEP_clean,Xe,S50
-9.647458808875609,3.859,7.349,5.986,11.516,AMIMEP_clean,Xe,S50
-13.098357595887986,3.492,7.434,5.321,11.247,AMIMEP_clean,Xe,S50
-12.180611156203037,3.591,7.149,5.442,11.392,AMIMEP_clean,Xe,S50
-16.01020676439699,3.233,6.679,4.837,11.145,AMIMEP_clean,Xe,S50
-13.290004394672586,3.462,6.981,5.243,11.314,AMIMEP_clean,Xe,S50
-17.376560782983624,2.103,8.161,5.77,9.313,AMIMEP_clean,Xe,S50
-18.874769293599183,3.002,7.476,4.57,10.817,AMIMEP_clean,Xe,S50
-8.171436619540687,4.086,7.543,6.399,11.61,AMIMEP_clean,Xe,S50
-6.374572386817066,4.215,-0.049,9.554,9.735,AMIMEP_clean,Xe,S50
-5.227151036039866,4.751,2.626,11.045,10.956,AMIMEP_clean,Xe,S50
-11.62162325941059,3.237,2.057,12.742,10.418,AMIMEP_clean,Xe,S50
-21.035135782677763,2.470,2.683,13.622,9.311,AMIMEP_clean,Xe,S50
-5.5398853873041025,4.611,2.588,11.241,10.942,AMIMEP_clean,Xe,S50
-15.192727613903125,2.845,2.095,13.167,10.108,AMIMEP_clean,Xe,S50
-16.270742365430873,2.746,2.138,13.275,10.002,AMIMEP_clean,Xe,S50
-18.88426313429059,2.672,2.791,13.358,9.39,AMIMEP_clean,Xe,S50
-22.712560096728446,2.350,2.767,13.814,9.097,AMIMEP_clean,Xe,S50
-9.550390303354757,3.187,8.808,11.416,9.881,AMIMEP_clean,Xe,S50
-18.54014242531034,2.285,6.605,13.307,9.426,AMIMEP_clean,Xe,S50
-14.058261897403096,2.945,6.22,12.872,9.801,AMIMEP_clean,Xe,S50
-8.197178169143589,3.740,6.432,12.135,10.576,AMIMEP_clean,Xe,S50
-4.1927325630662855,5.423,6.949,10.595,11.899,AMIMEP_clean,Xe,S50
-18.543418072152228,2.551,6.131,13.303,9.432,AMIMEP_clean,Xe,S50
-4.323642708552357,5.129,-0.849,10.615,12.348,AMIMEP_clean,Xe,S50
-4.244436881674638,5.079,-1.442,10.534,12.172,AMIMEP_clean,Xe,S50
-4.101119750837513,5.084,-0.683,9.784,11.525,AMIMEP_clean,Xe,S50
-4.205062458886125,5.155,-1.44,10.485,12.232,AMIMEP_clean,Xe,S50
-3.8929020793306526,5.477,0.009,9.866,12.111,AMIMEP_clean,Xe,S50
-6.180199749982983,4.066,0.957,11.589,11.386,AMIMEP_clean,Xe,S50
-7.407233469488316,3.427,-1.378,11.65,10.941,AMIMEP_clean,Xe,S50
-3.900789240989704,5.555,-0.428,9.877,12.278,AMIMEP_clean,Xe,S50
-3.88625568678676,5.491,-1.007,9.853,12.17,AMIMEP_clean,Xe,S50
-4.070282975094366,5.169,0.185,10.253,12.013,AMIMEP_clean,Xe,S50
-3.8862366473431056,5.486,-1.065,9.852,12.16,AMIMEP_clean,Xe,S50
-4.0091212967977,5.238,0.195,10.146,12.024,AMIMEP_clean,Xe,S50
-4.827246423492075,4.665,-0.213,11.01,12.034,AMIMEP_clean,Xe,S50
-4.2723079457849185,4.953,0.4,10.498,11.887,AMIMEP_clean,Xe,S50
-5.811335505870409,4.227,0.956,11.463,11.505,AMIMEP_clean,Xe,S50
-3.963397731200174,5.438,-0.526,10.076,12.304,AMIMEP_clean,Xe,S50
-3.8940206763778056,5.452,-1.033,9.846,12.108,AMIMEP_clean,Xe,S50
-4.312287866747202,5.145,-0.87,10.602,12.358,AMIMEP_clean,Xe,S50
-4.318547620083437,5.109,-1.149,10.622,12.313,AMIMEP_clean,Xe,S50
-8.681947256830101,3.696,1.956,12.298,10.867,AMIMEP_clean,Xe,S50
-6.742742193889322,4.034,1.531,11.807,11.251,AMIMEP_clean,Xe,S50
-7.591315715635312,3.941,1.934,12.064,11.067,AMIMEP_clean,Xe,S50
-5.922780695142705,4.197,1.048,11.509,11.464,AMIMEP_clean,Xe,S50
-5.791157829112363,4.242,1.23,11.452,11.412,AMIMEP_clean,Xe,S50
-7.466222898500711,3.967,1.962,12.029,11.062,AMIMEP_clean,Xe,S50
-3.9011524822723347,5.466,-1.497,9.836,12.09,AMIMEP_clean,Xe,S50
-4.054801241316533,5.497,9.235,9.762,11.626,AMIMEP_clean,Xe,S50
-4.093993425107938,5.224,10.1,9.745,11.528,AMIMEP_clean,Xe,S50
-4.118402202902454,5.200,-1.646,10.372,12.177,AMIMEP_clean,Xe,S50
-4.330460627177639,4.886,-0.749,9.742,11.189,AMIMEP_clean,Xe,S50
-3.9977642129817648,5.301,10.143,10.136,12.022,AMIMEP_clean,Xe,S50
-4.513297407858093,4.743,-1.453,10.757,11.917,AMIMEP_clean,Xe,S50
-4.1811524892158305,5.002,-0.71,9.765,11.387,AMIMEP_clean,Xe,S50
-3.964628875954025,5.273,-1.153,9.803,11.818,AMIMEP_clean,Xe,S50
-3.9238284012229974,5.462,10.273,9.812,11.98,AMIMEP_clean,Xe,S50
-4.013908632602979,5.286,10.211,10.167,12.045,AMIMEP_clean,Xe,S50
-3.9793608476632634,5.529,9.414,9.779,11.77,AMIMEP_clean,Xe,S50
-3.9430109675821337,5.487,9.803,9.788,11.864,AMIMEP_clean,Xe,S50
-4.00481535117518,5.449,1.508,9.803,11.589,AMIMEP_clean,Xe,S50
-5.056051757650757,4.729,9.171,11.34,12.246,AMIMEP_clean,Xe,S50
-13.343782747672144,2.548,9.455,12.625,10.441,AMIMEP_clean,Xe,S50
-15.71837415398145,2.214,8.919,13.395,10.658,AMIMEP_clean,Xe,S50
-5.6508705829923,4.574,8.889,11.735,12.368,AMIMEP_clean,Xe,S50
-4.1949149652966575,5.159,9.134,10.459,11.944,AMIMEP_clean,Xe,S50
-10.817098853470307,2.898,9.415,12.245,10.546,AMIMEP_clean,Xe,S50
-5.623008850866086,4.581,8.832,11.721,12.361,AMIMEP_clean,Xe,S50
-3.998323094969109,5.548,9.225,9.767,11.73,AMIMEP_clean,Xe,S50
-4.427822009564912,5.029,-1.373,10.738,12.317,AMIMEP_clean,Xe,S50
-9.897934902783293,3.166,1.883,7.054,10.819,AMIMEP_clean,Xe,S50
-8.543757136915112,3.415,1.948,7.261,10.962,AMIMEP_clean,Xe,S50
-8.235476432369532,3.478,1.969,7.31,11.005,AMIMEP_clean,Xe,S50
-11.244290111871162,2.912,1.754,6.816,10.815,AMIMEP_clean,Xe,S50
-23.698959715238853,2.035,4.753,3.476,10.763,AMIMEP_clean,Xe,S50
-14.460961680113645,2.944,4.181,5.435,11.481,AMIMEP_clean,Xe,S50
-21.85690312823911,2.263,3.67,4.364,11.682,AMIMEP_clean,Xe,S50
-19.147743487074127,2.535,3.414,4.934,11.835,AMIMEP_clean,Xe,S50
-20.004309296592282,2.440,3.314,4.815,11.85,AMIMEP_clean,Xe,S50
-14.147249947933831,2.965,3.241,5.652,11.922,AMIMEP_clean,Xe,S50
-15.281356037669223,2.875,4.216,5.307,11.46,AMIMEP_clean,Xe,S50
-20.18912708995965,2.484,4.022,4.683,11.535,AMIMEP_clean,Xe,S50
-22.407707695270183,2.271,3.895,4.304,11.564,AMIMEP_clean,Xe,S50
-14.086898600741245,2.975,3.312,5.649,11.906,AMIMEP_clean,Xe,S50
-21.17624710681309,2.341,3.54,4.562,11.763,AMIMEP_clean,Xe,S50
-21.047934169637283,2.362,3.518,4.592,11.775,AMIMEP_clean,Xe,S50
-15.871577447607175,2.884,4.568,5.154,11.307,AMIMEP_clean,Xe,S50
-24.415046641651383,2.471,4.867,4.037,11.118,AMIMEP_clean,Xe,S50
-25.192676417566823,2.389,4.771,3.926,11.153,AMIMEP_clean,Xe,S50
-19.20037518713852,2.598,4.346,4.753,11.397,AMIMEP_clean,Xe,S50
-4.717414460091219,4.989,3.006,8.232,12.238,AMIMEP_clean,Xe,S50
-4.601422494600129,5.050,2.879,8.323,12.249,AMIMEP_clean,Xe,S50
-4.956698139814415,4.842,2.977,8.071,12.24,AMIMEP_clean,Xe,S50
-13.541002250608045,3.025,3.212,5.746,11.939,AMIMEP_clean,Xe,S50
-8.264347975312708,3.475,1.962,7.322,10.976,AMIMEP_clean,Xe,S50
-4.650416784703696,5.031,3.033,8.283,12.229,AMIMEP_clean,Xe,S50
-5.0283459393983225,4.812,2.945,8.024,12.242,AMIMEP_clean,Xe,S50
-4.991133162984046,4.833,2.979,8.047,12.237,AMIMEP_clean,Xe,S50
-6.001554430556595,4.477,8.029,7.176,12.029,AMIMEP_clean,Xe,S50
-7.910825541221778,3.969,8.008,6.479,11.774,AMIMEP_clean,Xe,S50
-5.910087049077479,4.504,8.038,7.222,12.039,AMIMEP_clean,Xe,S50
-6.9057935582326095,4.276,7.775,6.802,11.821,AMIMEP_clean,Xe,S50
-4.402361506005359,5.116,9.433,8.391,12.861,AMIMEP_clean,Xe,S50
-4.554302175910798,5.104,8.657,8.138,12.629,AMIMEP_clean,Xe,S50
-11.198534845749704,2.083,9.736,5.884,10.803,AMIMEP_clean,Xe,S50
-4.672953598243621,4.999,8.663,8.016,12.586,AMIMEP_clean,Xe,S50
-7.051046465162383,3.227,-0.409,7.439,11.592,AMIMEP_clean,Xe,S50
-11.192125645202534,2.195,-1.28,6.382,11.159,AMIMEP_clean,Xe,S50
-4.353546813313278,4.600,-0.862,8.447,12.553,AMIMEP_clean,Xe,S50
-4.3467276713326335,5.077,9.936,8.488,12.92,AMIMEP_clean,Xe,S50
-4.47437357931281,5.174,8.898,8.262,12.777,AMIMEP_clean,Xe,S50
-3.978346913307183,5.339,-0.442,9.163,12.843,AMIMEP_clean,Xe,S50
-4.16626655196879,5.267,8.848,8.589,12.552,AMIMEP_clean,Xe,S50
-4.3767870744647555,5.240,8.675,8.329,12.665,AMIMEP_clean,Xe,S50
-4.440619270054788,5.211,8.747,8.279,12.719,AMIMEP_clean,Xe,S50
-4.1206318372845985,5.193,-1.114,8.894,12.933,AMIMEP_clean,Xe,S50
-4.090385938155961,5.230,-0.872,8.96,12.926,AMIMEP_clean,Xe,S50
-3.8677436831895093,5.320,-1.446,9.447,12.417,AMIMEP_clean,Xe,S50
-3.9496512475234797,5.294,9.15,8.973,12.336,AMIMEP_clean,Xe,S50
-3.864966046098754,5.381,10.274,9.616,12.139,AMIMEP_clean,Xe,S50
-12.951655925046714,2.089,9.045,5.217,10.715,AMIMEP_clean,Xe,S50
-7.8574786617962245,3.973,8.028,6.495,11.788,AMIMEP_clean,Xe,S50
-5.988666025830088,4.432,8.185,7.177,12.09,AMIMEP_clean,Xe,S50
-5.911413038820574,4.501,8.06,7.219,12.056,AMIMEP_clean,Xe,S50
